rep_id,raman_shift_cm-1,intensity
S03,1377.0000,38.781240
S03,1378.0000,51.140069
S03,1379.0000,38.004418
S03,1380.0000,47.844666
S03,1381.0000,39.223677
S03,1382.0000,33.499992
S03,1383.0000,49.523505
S03,1384.0000,48.210841
S03,1385.0000,50.705887
S03,1386.0000,49.659791
S03,1387.0000,33.468936
S03,1388.0000,49.924592
S03,1389.0000,46.160423
S03,1390.0000,41.370914
S03,1391.0000,48.426811
S03,1392.0000,29.018124
S03,1393.0000,35.520590
S03,1394.0000,62.591224
S03,1395.0000,50.570462
S03,1396.0000,49.745214
S03,1397.0000,36.724340
S03,1398.0000,36.078077
S03,1399.0000,57.163139
S03,1400.0000,50.455126
S03,1401.0000,49.554082
S03,1402.0000,56.314831
S03,1403.0000,41.162316
S03,1404.0000,45.901679
S03,1405.0000,38.998482
S03,1406.0000,43.054912
S03,1407.0000,67.153497
S03,1408.0000,43.699072
S03,1409.0000,46.568510
S03,1410.0000,35.106342
S03,1411.0000,47.301923
S03,1412.0000,56.138917
S03,1413.0000,54.991745
S03,1414.0000,39.732383
S03,1415.0000,48.778195
S03,1416.0000,48.573985
S03,1417.0000,51.069093
S03,1418.0000,53.305143
S03,1419.0000,47.133299
S03,1420.0000,46.764949
S03,1421.0000,67.507916
S03,1422.0000,60.557477
S03,1423.0000,78.796479
S03,1424.0000,74.648269
S03,1425.0000,59.880601
S03,1426.0000,64.648268
S03,1427.0000,80.191946
S03,1428.0000,57.084001
S03,1429.0000,69.558452
S03,1430.0000,93.447525
S03,1431.0000,66.394960
S03,1432.0000,80.165163
S03,1433.0000,69.556130
S03,1434.0000,78.084150
S03,1435.0000,98.450036
S03,1436.0000,108.506659
S03,1437.0000,104.647207
S03,1438.0000,123.812526
S03,1439.0000,117.831679
S03,1440.0000,131.571653
S03,1441.0000,160.131610
S03,1442.0000,179.904122
S03,1443.0000,214.981961
S03,1444.0000,241.216835
S03,1445.0000,280.437756
S03,1446.0000,318.698713
S03,1447.0000,354.467012
S03,1448.0000,402.811785
S03,1449.0000,434.929991
S03,1450.0000,430.444994
S03,1451.0000,432.304587
S03,1452.0000,398.324463
S03,1453.0000,354.184277
S03,1454.0000,308.665946
S03,1455.0000,281.908224
S03,1456.0000,255.273865
S03,1457.0000,220.791088
S03,1458.0000,178.633079
S03,1459.0000,159.653101
S03,1460.0000,161.500786
S03,1461.0000,134.901838
S03,1462.0000,121.069374
S03,1463.0000,114.355867
S03,1464.0000,102.002323
S03,1465.0000,91.942880
S03,1466.0000,76.820365
S03,1467.0000,95.019747
S03,1468.0000,73.620852
S03,1469.0000,78.860170
S03,1470.0000,89.951565
S03,1471.0000,79.265684
S03,1472.0000,60.820342
S03,1473.0000,73.837248
S03,1474.0000,67.769263
S03,1475.0000,54.359173
S03,1476.0000,66.582316
S03,1477.0000,42.321722
S03,1478.0000,67.857446
S03,1479.0000,70.007348
S03,1480.0000,71.450897
S03,1481.0000,63.199743
S03,1482.0000,60.957983
S03,1483.0000,31.169194
S03,1484.0000,47.393673
S03,1485.0000,64.366104
S03,1486.0000,55.412563
S03,1487.0000,53.907041
S03,1488.0000,43.271802
S03,1489.0000,72.260944
S03,1490.0000,46.857632
S03,1491.0000,73.212011
S03,1492.0000,41.709074
S03,1493.0000,53.023854
S03,1494.0000,45.160599
S03,1495.0000,58.171670
S03,1496.0000,57.037021
S03,1497.0000,60.485618
S03,1498.0000,46.510459
S03,1499.0000,43.549511
S03,1500.0000,60.949176
S03,1501.0000,48.156114
S03,1502.0000,47.350969
S03,1503.0000,50.307640
S03,1504.0000,56.510482
S03,1505.0000,39.053463
S03,1506.0000,59.198221
S03,1507.0000,53.596538
S03,1508.0000,33.092762
S03,1509.0000,49.002579
S03,1510.0000,55.007433
S03,1511.0000,41.079755
S03,1512.0000,46.052257
S03,1513.0000,64.633097
S03,1514.0000,42.264070
S03,1515.0000,67.138573
S03,1516.0000,50.097977
S03,1517.0000,37.924537
S03,1518.0000,50.701897
S03,1519.0000,27.376659
S03,1520.0000,59.325989
S03,1521.0000,57.164240
S03,1522.0000,44.541261
S03,1523.0000,60.492929
S03,1524.0000,52.885848
S03,1525.0000,29.960188
S03,1526.0000,33.380069
S03,1527.0000,49.886230
S03,1528.0000,40.532424
S03,1529.0000,59.175884
S03,1530.0000,57.630463
S03,1531.0000,59.652869
S03,1532.0000,60.240976
S03,1533.0000,40.759844
S03,1534.0000,57.404988
S03,1535.0000,53.675472
S03,1536.0000,36.848456
S03,1537.0000,27.721446
S03,1538.0000,48.082617
S03,1539.0000,47.669133
S03,1540.0000,77.879366
S03,1541.0000,50.655214
S03,1542.0000,75.665321
S03,1543.0000,56.156689
S03,1544.0000,72.397356
S03,1545.0000,65.984625
S03,1546.0000,56.650233
S03,1547.0000,54.692178
S03,1548.0000,85.079863
S03,1549.0000,59.605338
S03,1550.0000,72.290166
S03,1551.0000,60.199664
S03,1552.0000,75.505833
S03,1553.0000,59.568113
S03,1554.0000,62.092846
S03,1555.0000,66.523070
S03,1556.0000,63.975240
S03,1557.0000,77.602674
S03,1558.0000,76.914560
S03,1559.0000,73.126051
S03,1560.0000,78.918505
S03,1561.0000,65.394929
S03,1562.0000,76.948641
S03,1563.0000,61.635659
S03,1564.0000,82.522042
S03,1565.0000,101.549441
S03,1566.0000,101.487248
S03,1567.0000,102.186113
S03,1568.0000,108.206033
S03,1569.0000,104.178302
S03,1570.0000,112.752330
S03,1571.0000,150.087798
S03,1572.0000,146.930005
S03,1573.0000,162.380164
S03,1574.0000,164.644429
S03,1575.0000,202.744145
S03,1576.0000,202.968209
S03,1577.0000,241.719233
S03,1578.0000,249.179807
S03,1579.0000,301.149657
S03,1580.0000,346.703933
S03,1581.0000,387.272824
S03,1582.0000,411.480612
S03,1583.0000,425.791568
S03,1584.0000,416.888003
S03,1585.0000,413.237869
S03,1586.0000,381.915870
S03,1587.0000,379.594065
S03,1588.0000,328.394720
S03,1589.0000,322.249886
S03,1590.0000,285.226679
S03,1591.0000,311.972044
S03,1592.0000,314.303157
S03,1593.0000,302.764425
S03,1594.0000,348.321671
S03,1595.0000,383.330721
S03,1596.0000,378.344589
S03,1597.0000,464.572716
S03,1598.0000,493.876242
S03,1599.0000,586.184109
S03,1600.0000,634.561209
S03,1601.0000,671.504906
S03,1602.0000,687.737432
S03,1603.0000,675.717645
S03,1604.0000,617.786300
S03,1605.0000,553.265724
S03,1606.0000,471.511842
S03,1607.0000,410.813638
S03,1608.0000,345.067242
S03,1609.0000,325.740953
S03,1610.0000,273.138944
S03,1611.0000,255.926857
S03,1612.0000,216.154490
S03,1613.0000,213.678583
S03,1614.0000,188.130766
S03,1615.0000,142.458665
S03,1616.0000,129.260170
S03,1617.0000,131.017165
S03,1618.0000,140.610145
S03,1619.0000,105.296294
S03,1620.0000,118.586790
S03,1621.0000,120.375117
S03,1622.0000,115.526812
S03,1623.0000,88.597708
S03,1624.0000,75.070814
S03,1625.0000,94.353245
S03,1626.0000,83.129959
S03,1627.0000,89.753233
S03,1628.0000,68.213006
S03,1629.0000,78.010358
S03,1630.0000,68.018935
S03,1631.0000,67.858778
S03,1632.0000,72.517449
S03,1633.0000,67.240690
S03,1634.0000,66.639780
S03,1635.0000,55.744950
S03,1636.0000,70.148410
S03,1637.0000,45.074291
S03,1638.0000,39.865050
S03,1639.0000,66.476755
S03,1640.0000,55.102178
S03,1641.0000,60.365838
S03,1642.0000,64.028298
S03,1643.0000,43.637412
S03,1644.0000,66.589920
S03,1645.0000,46.065964
S03,1646.0000,58.337316
S03,1647.0000,64.012776
S03,1648.0000,44.716213
S03,1649.0000,58.666440
S03,1650.0000,57.461735
S03,1651.0000,48.599629
S03,1652.0000,54.897794
S03,1653.0000,46.017527
S03,1654.0000,48.712490
S03,1655.0000,47.418867
S03,1656.0000,33.470607
S03,1657.0000,53.628068
S03,1658.0000,46.904179
S03,1659.0000,53.851284
S03,1660.0000,52.838853
S03,1661.0000,47.340063
S03,1662.0000,50.188005
S03,1663.0000,41.243196
S03,1664.0000,47.170453
S03,1665.0000,41.860471
S03,1666.0000,47.000655
S03,1667.0000,41.005417
S03,1668.0000,40.626004
S03,1669.0000,54.829761
S03,1670.0000,33.906561
S03,1671.0000,43.736540
S03,1672.0000,56.078377
S03,1673.0000,48.248215
S03,1674.0000,36.757368
S03,1675.0000,48.011606
S03,1676.0000,27.538998
S03,1677.0000,51.580714
S03,1678.0000,40.422847
S03,1679.0000,58.138155
S03,1680.0000,49.097239
S03,1681.0000,50.726986
S03,1682.0000,36.745037
S03,1683.0000,34.913914
S03,1684.0000,45.012670
S03,1685.0000,41.165900
S03,1686.0000,48.001535
S03,1687.0000,62.610531
S03,1688.0000,41.566403
S03,1689.0000,49.975510
S03,1690.0000,40.699932
S03,1691.0000,48.001245
S03,1692.0000,49.365417
S03,1693.0000,55.061154
S03,1694.0000,51.628944
S03,1695.0000,32.195684
S03,1696.0000,59.696445
S03,1697.0000,40.362650
S03,1698.0000,38.526243
S03,1699.0000,41.975206
S03,1700.0000,47.123863
S03,1701.0000,48.265071
S03,1702.0000,49.515660
S03,1703.0000,32.098365
S03,1704.0000,51.034849
S03,1705.0000,27.983391
S03,1706.0000,39.777321
S03,1707.0000,43.849801
S03,1708.0000,25.764265
S03,1709.0000,58.023113
S03,1710.0000,44.696941
S03,1711.0000,40.874391
S03,1712.0000,45.697672
S03,1713.0000,36.126641
S03,1714.0000,34.521328
S03,1715.0000,37.105194
S03,1716.0000,45.213119
S03,1717.0000,42.743295
S03,1718.0000,35.498396
S03,1719.0000,67.809354
S03,1720.0000,57.121327
S03,1721.0000,37.582307
S03,1722.0000,60.524013
S03,1723.0000,30.985085
S03,1724.0000,44.136903
S03,1725.0000,39.200213
S03,1726.0000,56.775708
S03,1727.0000,41.479893
S03,1728.0000,43.708770
S03,1729.0000,44.709870
S03,1730.0000,43.521410
S03,1731.0000,59.471226
S03,1732.0000,35.573417
S03,1733.0000,36.966709
S03,1734.0000,46.998263
S03,1735.0000,54.552532
S03,1736.0000,44.741060
S03,1737.0000,49.820204
S03,1738.0000,43.947616
S03,1739.0000,55.605840
S03,1740.0000,37.639308
S03,1741.0000,31.922868
S03,1742.0000,35.531780
S03,1743.0000,48.753689
S03,1744.0000,37.597507
S03,1745.0000,44.327216
S03,1746.0000,34.385330
S03,1747.0000,35.546434
S03,1748.0000,35.968106
S03,1749.0000,44.141408
S03,1750.0000,32.382547
S03,1751.0000,21.294497
S03,1752.0000,39.374894
S03,1753.0000,57.283262
S03,1754.0000,48.734084
S03,1755.0000,54.213146
S03,1756.0000,41.252944
S03,1757.0000,52.049991
S03,1758.0000,23.584212
S03,1759.0000,36.170524
S03,1760.0000,36.863735
S03,1761.0000,53.695062
S03,1762.0000,19.461663
S03,1763.0000,40.742695
S03,1764.0000,48.836419
S03,1765.0000,34.100023
S03,1766.0000,56.723363
S03,1767.0000,29.462135
S03,1768.0000,43.055293
S03,1769.0000,48.647187
S03,1770.0000,31.713448
S03,1771.0000,55.270012
S03,1772.0000,48.440141
S03,1773.0000,60.981614
S03,1774.0000,34.926232
S03,1775.0000,34.046005
S03,1776.0000,42.366957
S03,1777.0000,41.169498
S03,1778.0000,55.457835
S03,1779.0000,37.978440
S03,1780.0000,31.229584
S03,1781.0000,51.983481
S03,1782.0000,54.560208
S03,1783.0000,33.760884
S03,1784.0000,58.898283
S03,1785.0000,51.532695
S03,1786.0000,30.693038
S03,1787.0000,50.316578
S03,1788.0000,63.152173
S03,1789.0000,52.742973
S03,1790.0000,29.689451
S03,1791.0000,52.729570
S03,1792.0000,29.502106
S03,1793.0000,67.887552
S03,1794.0000,55.502064
S03,1795.0000,44.913082
S03,1796.0000,33.241344
S03,1797.0000,41.447290
S03,1798.0000,50.162024
S03,1799.0000,37.187903
S03,1800.0000,56.169377
S03,1801.0000,35.709049
S03,1802.0000,38.453151
S03,1803.0000,47.143102
S03,1804.0000,34.679897
S03,1805.0000,51.845732
S03,1806.0000,57.227166
S03,1807.0000,46.769627
S03,1808.0000,52.917205
S03,1809.0000,37.507466
S03,1810.0000,63.615355
S03,1811.0000,47.907285
S03,1812.0000,31.970649
S03,1813.0000,41.672864
S03,1814.0000,51.251818
S03,1815.0000,37.449061
S03,1816.0000,67.026832
S03,1817.0000,45.506388
S03,1818.0000,39.278926
S03,1819.0000,23.844772
S03,1820.0000,29.656069
S03,1821.0000,52.245511
S03,1822.0000,46.184625
S03,1823.0000,51.807017
S03,1824.0000,40.250493
S03,1825.0000,38.478154
S03,1826.0000,35.863077
S03,1827.0000,40.741925
S03,1828.0000,35.164515
S03,1829.0000,57.060118
S03,1830.0000,40.280098
S03,1831.0000,30.893759
S03,1832.0000,42.300621
S03,1833.0000,44.326942
S03,1834.0000,45.547461
S03,1835.0000,48.640983
S03,1836.0000,42.401272
S03,1837.0000,40.108467
S03,1838.0000,42.123281
S03,1839.0000,58.443778
S03,1840.0000,28.348349
S03,1841.0000,45.713278
S03,1842.0000,46.838286
S03,1843.0000,37.884366
S03,1844.0000,30.060611
S03,1845.0000,48.909893
S03,1846.0000,38.472754
S03,1847.0000,25.148781
S03,1848.0000,56.182454
S03,1849.0000,51.759259
S03,1850.0000,28.691817
S03,1851.0000,45.986750
S03,1852.0000,39.888956
S03,1853.0000,21.518367
S03,1854.0000,33.959109
S03,1855.0000,35.696508
S03,1856.0000,46.478735
S03,1857.0000,47.392980
S03,1858.0000,41.867073
S03,1859.0000,51.816559
S03,1860.0000,33.543924
S03,1861.0000,22.803799
S03,1862.0000,51.099383
S03,1863.0000,41.762168
S03,1864.0000,37.999545
S03,1865.0000,26.990819
S03,1866.0000,38.036990
S03,1867.0000,44.465362
S03,1868.0000,35.404986
S03,1869.0000,17.422430
S03,1870.0000,34.732422
S03,1871.0000,43.866384
S03,1872.0000,59.341764
S03,1873.0000,32.591647
S03,1874.0000,51.794564
S03,1875.0000,19.847428
S03,1876.0000,34.735808
S03,1877.0000,30.117883
S03,1878.0000,59.716443
S03,1879.0000,36.715456
S03,1880.0000,38.470684
S03,1881.0000,43.785675
S03,1882.0000,49.967016
S03,1883.0000,42.706717
S03,1884.0000,33.499177
S03,1885.0000,32.764556
S03,1886.0000,36.901423
S03,1887.0000,42.739694
S03,1888.0000,36.398844
S03,1889.0000,41.865546
S03,1890.0000,34.736954
S03,1891.0000,39.596319
S03,1892.0000,43.182402
S03,1893.0000,42.100008
S03,1894.0000,41.935748
S03,1895.0000,31.506737
S03,1896.0000,48.884301
S03,1897.0000,50.735837
S03,1898.0000,48.824159
S03,1899.0000,28.522743
S03,1900.0000,30.608576
S03,1901.0000,58.051793
S03,1902.0000,59.915680
S03,1903.0000,48.224299
S03,1904.0000,29.379340
S03,1905.0000,34.783762
S03,1906.0000,47.471833
S03,1907.0000,26.108721
S03,1908.0000,39.139417
S03,1909.0000,41.946201
S03,1910.0000,40.179193
S03,1911.0000,34.959234
S03,1912.0000,38.359118
S03,1913.0000,46.982696
S03,1914.0000,45.678772
S03,1915.0000,47.317232
S03,1916.0000,43.301940
S03,1917.0000,24.249188
S03,1918.0000,27.223411
S03,1919.0000,54.389748
S03,1920.0000,53.238117
S03,1921.0000,33.655945
S03,1922.0000,40.379533
S03,1923.0000,46.769600
S03,1924.0000,61.316126
S03,1925.0000,32.191300
S03,1926.0000,22.489139
S03,1927.0000,37.817789
S03,1928.0000,54.230684
S03,1929.0000,44.503384
S03,1930.0000,45.904632
S03,1931.0000,48.688056
S03,1932.0000,41.700918
S03,1933.0000,12.663898
S03,1934.0000,46.523039
S03,1935.0000,48.238864
S03,1936.0000,41.297861
S03,1937.0000,44.927111
S03,1938.0000,53.274520
S03,1939.0000,45.400115
S03,1940.0000,25.764441
S03,1941.0000,38.371298
S03,1942.0000,36.335336
S03,1943.0000,31.437453
S03,1944.0000,30.731238
S03,1945.0000,63.178908
S03,1946.0000,26.019856
S03,1947.0000,41.363874
S03,1948.0000,30.511863
S03,1949.0000,46.582405
S03,1950.0000,53.341799
S03,1951.0000,29.674560
S03,1952.0000,44.931175
S03,1953.0000,48.305576
S03,1954.0000,53.574015
S03,1955.0000,32.963782
S03,1956.0000,22.859826
S03,1957.0000,35.282114
S03,1958.0000,34.751404
S03,1959.0000,40.014907
S03,1960.0000,42.959352
S03,1961.0000,38.337857
S03,1962.0000,46.011296
S03,1963.0000,27.155880
S03,1964.0000,45.972198
S03,1965.0000,32.531643
S03,1966.0000,47.018501
S03,1967.0000,49.622315
S03,1968.0000,48.598687
S03,1969.0000,42.622723
S03,1970.0000,40.278302
S03,1971.0000,37.304016
S03,1972.0000,32.563617
S03,1973.0000,24.053749
S03,1974.0000,51.307828
S03,1975.0000,24.492220
S03,1976.0000,48.908844
S03,1977.0000,26.512953
S03,1978.0000,35.955846
S03,1979.0000,49.108294
S03,1980.0000,34.879495
S03,1981.0000,43.722525
S03,1982.0000,37.192278
S03,1983.0000,39.865250
S03,1984.0000,36.900150
S03,1985.0000,43.793121
S03,1986.0000,40.186388
S03,1987.0000,63.607059
S03,1988.0000,30.367143
S03,1989.0000,59.389658
S03,1990.0000,34.274055
S03,1991.0000,35.096134
S03,1992.0000,30.290615
S03,1993.0000,29.520935
S03,1994.0000,38.846807
S03,1995.0000,49.515340
S03,1996.0000,49.863502
S03,1997.0000,49.676680
S03,1998.0000,48.067775
S03,1999.0000,41.357518
S03,2000.0000,49.157631
S04,200.0000,48.487051
S04,201.0000,47.590063
S04,202.0000,47.635502
S04,203.0000,39.332346
S04,204.0000,29.417443
S04,205.0000,42.155070
S04,206.0000,44.411877
S04,207.0000,58.215439
S04,208.0000,14.806085
S04,209.0000,37.363694
S04,210.0000,42.560253
S04,211.0000,39.616628
S04,212.0000,33.079486
S04,213.0000,44.145980
S04,214.0000,43.886166
S04,215.0000,39.977163
S04,216.0000,42.057129
S04,217.0000,42.702213
S04,218.0000,36.814395
S04,219.0000,33.504635
S04,220.0000,35.494938
S04,221.0000,43.326337
S04,222.0000,48.415938
S04,223.0000,33.594240
S04,224.0000,41.028971
S04,225.0000,42.604094
S04,226.0000,44.405397
S04,227.0000,49.989580
S04,228.0000,43.568137
S04,229.0000,33.730202
S04,230.0000,27.975535
S04,231.0000,76.939708
S04,232.0000,43.834920
S04,233.0000,44.610175
S04,234.0000,28.712415
S04,235.0000,34.611942
S04,236.0000,50.747235
S04,237.0000,41.532611
S04,238.0000,34.756953
S04,239.0000,26.005321
S04,240.0000,46.455481
S04,241.0000,48.809176
S04,242.0000,42.474946
S04,243.0000,35.103540
S04,244.0000,42.338632
S04,245.0000,28.666541
S04,246.0000,48.174008
S04,247.0000,36.707799
S04,248.0000,57.036547
S04,249.0000,37.333043
S04,250.0000,66.604144
S04,251.0000,39.256237
S04,252.0000,36.633625
S04,253.0000,49.554706
S04,254.0000,58.613292
S04,255.0000,45.158050
S04,256.0000,48.362357
S04,257.0000,28.433249
S04,258.0000,28.992130
S04,259.0000,29.885177
S04,260.0000,30.150878
S04,261.0000,61.636021
S04,262.0000,40.861653
S04,263.0000,28.781000
S04,264.0000,42.692180
S04,265.0000,22.604458
S04,266.0000,40.648023
S04,267.0000,46.561296
S04,268.0000,18.099344
S04,269.0000,41.821491
S04,270.0000,28.329126
S04,271.0000,36.672418
S04,272.0000,19.884661
S04,273.0000,56.679373
S04,274.0000,39.843899
S04,275.0000,47.051347
S04,276.0000,23.071721
S04,277.0000,45.086653
S04,278.0000,38.134441
S04,279.0000,48.731233
S04,280.0000,44.597317
S04,281.0000,50.561287
S04,282.0000,23.985672
S04,283.0000,25.409983
S04,284.0000,38.620313
S04,285.0000,34.226009
S04,286.0000,34.058005
S04,287.0000,45.378513
S04,288.0000,43.507677
S04,289.0000,41.007908
S04,290.0000,46.330149
S04,291.0000,52.650472
S04,292.0000,52.278406
S04,293.0000,21.049715
S04,294.0000,40.953839
S04,295.0000,25.774729
S04,296.0000,34.634501
S04,297.0000,61.458819
S04,298.0000,45.191419
S04,299.0000,17.806997
S04,300.0000,73.294429
S04,301.0000,28.949687
S04,302.0000,36.047861
S04,303.0000,38.341446
S04,304.0000,35.800656
S04,305.0000,43.457759
S04,306.0000,39.547679
S04,307.0000,35.182139
S04,308.0000,33.143568
S04,309.0000,41.711551
S04,310.0000,38.697310
S04,311.0000,49.004513
S04,312.0000,24.496439
S04,313.0000,26.469714
S04,314.0000,22.917428
S04,315.0000,22.991243
S04,316.0000,30.276231
S04,317.0000,45.376466
S04,318.0000,38.240796
S04,319.0000,37.731655
S04,320.0000,33.261059
S04,321.0000,36.040234
S04,322.0000,34.102768
S04,323.0000,31.145281
S04,324.0000,49.906756
S04,325.0000,32.117410
S04,326.0000,36.891695
S04,327.0000,45.304781
S04,328.0000,59.655681
S04,329.0000,29.484851
S04,330.0000,55.283614
S04,331.0000,43.222296
S04,332.0000,47.117747
S04,333.0000,41.483969
S04,334.0000,32.970462
S04,335.0000,40.819408
S04,336.0000,41.493193
S04,337.0000,30.166859
S04,338.0000,29.218645
S04,339.0000,45.378497
S04,340.0000,36.904185
S04,341.0000,46.825794
S04,342.0000,49.593594
S04,343.0000,36.421938
S04,344.0000,36.506169
S04,345.0000,44.923503
S04,346.0000,23.161760
S04,347.0000,42.031805
S04,348.0000,33.418079
S04,349.0000,38.610473
S04,350.0000,34.433834
S04,351.0000,38.061342
S04,352.0000,48.979171
S04,353.0000,43.758143
S04,354.0000,32.858497
S04,355.0000,40.740478
S04,356.0000,37.927468
S04,357.0000,42.023656
S04,358.0000,37.425067
S04,359.0000,40.559704
S04,360.0000,32.334260
S04,361.0000,37.094952
S04,362.0000,33.500531
S04,363.0000,39.650702
S04,364.0000,31.810152
S04,365.0000,44.793336
S04,366.0000,37.166785
S04,367.0000,36.111901
S04,368.0000,58.181039
S04,369.0000,41.491821
S04,370.0000,30.014000
S04,371.0000,39.586756
S04,372.0000,29.349247
S04,373.0000,40.412805
S04,374.0000,23.862640
S04,375.0000,35.939641
S04,376.0000,29.233840
S04,377.0000,22.595717
S04,378.0000,20.421735
S04,379.0000,40.100249
S04,380.0000,38.932020
S04,381.0000,38.619558
S04,382.0000,38.379340
S04,383.0000,47.593914
S04,384.0000,22.049042
S04,385.0000,19.962964
S04,386.0000,32.092459
S04,387.0000,32.770212
S04,388.0000,23.013917
S04,389.0000,30.527923
S04,390.0000,39.387931
S04,391.0000,42.794299
S04,392.0000,30.916720
S04,393.0000,33.165085
S04,394.0000,38.580422
S04,395.0000,36.153088
S04,396.0000,44.219545
S04,397.0000,35.035034
S04,398.0000,30.153501
S04,399.0000,49.303040
S04,400.0000,25.484673
S04,401.0000,24.311574
S04,402.0000,29.057862
S04,403.0000,39.131106
S04,404.0000,43.140773
S04,405.0000,27.247152
S04,406.0000,33.646526
S04,407.0000,48.275551
S04,408.0000,48.961021
S04,409.0000,35.869001
S04,410.0000,43.776090
S04,411.0000,48.611603
S04,412.0000,36.839998
S04,413.0000,34.512185
S04,414.0000,35.120080
S04,415.0000,51.448270
S04,416.0000,55.753470
S04,417.0000,48.458890
S04,418.0000,39.903606
S04,419.0000,50.790274
S04,420.0000,43.772480
S04,421.0000,29.642678
S04,422.0000,38.694535
S04,423.0000,40.050236
S04,424.0000,34.710140
S04,425.0000,53.215316
S04,426.0000,52.702563
S04,427.0000,43.945004
S04,428.0000,28.404533
S04,429.0000,44.953132
S04,430.0000,48.338047
S04,431.0000,33.174482
S04,432.0000,26.088922
S04,433.0000,39.473300
S04,434.0000,45.792105
S04,435.0000,50.510003
S04,436.0000,29.055330
S04,437.0000,35.058433
S04,438.0000,51.348235
S04,439.0000,25.199412
S04,440.0000,30.256196
S04,441.0000,28.389859
S04,442.0000,44.450787
S04,443.0000,55.944804
S04,444.0000,46.431921
S04,445.0000,45.739770
S04,446.0000,38.057060
S04,447.0000,50.412311
S04,448.0000,44.338384
S04,449.0000,37.002025
S04,450.0000,30.371850
S04,451.0000,51.238073
S04,452.0000,25.145184
S04,453.0000,41.148058
S04,454.0000,60.788337
S04,455.0000,14.963964
S04,456.0000,44.394751
S04,457.0000,39.021610
S04,458.0000,32.947372
S04,459.0000,38.340222
S04,460.0000,54.190173
S04,461.0000,53.973978
S04,462.0000,51.201326
S04,463.0000,30.024390
S04,464.0000,49.236006
S04,465.0000,38.112134
S04,466.0000,42.023488
S04,467.0000,28.292493
S04,468.0000,38.299125
S04,469.0000,40.968028
S04,470.0000,37.145105
S04,471.0000,49.230917
S04,472.0000,38.753904
S04,473.0000,25.142366
S04,474.0000,46.190071
S04,475.0000,31.989840
S04,476.0000,37.682697
S04,477.0000,41.937357
S04,478.0000,37.588790
S04,479.0000,40.817574
S04,480.0000,34.712010
S04,481.0000,46.610444
S04,482.0000,42.286842
S04,483.0000,38.756404
S04,484.0000,36.722407
S04,485.0000,37.622188
S04,486.0000,52.227204
S04,487.0000,19.538267
S04,488.0000,53.436864
S04,489.0000,34.006979
S04,490.0000,46.430320
S04,491.0000,40.229310
S04,492.0000,38.004259
S04,493.0000,39.856600
S04,494.0000,45.181299
S04,495.0000,42.149878
S04,496.0000,49.373940
S04,497.0000,40.533202
S04,498.0000,49.671246
S04,499.0000,32.263189
S04,500.0000,26.973698
S04,501.0000,30.260202
S04,502.0000,49.881268
S04,503.0000,34.983944
S04,504.0000,42.733273
S04,505.0000,74.397617
S04,506.0000,41.536538
S04,507.0000,40.502391
S04,508.0000,37.644601
S04,509.0000,42.576869
S04,510.0000,52.740379
S04,511.0000,27.265099
S04,512.0000,59.268273
S04,513.0000,30.968505
S04,514.0000,32.962708
S04,515.0000,38.169743
S04,516.0000,45.010930
S04,517.0000,40.888536
S04,518.0000,34.607994
S04,519.0000,48.200531
S04,520.0000,36.695566
S04,521.0000,27.043222
S04,522.0000,38.069513
S04,523.0000,50.721554
S04,524.0000,48.527519
S04,525.0000,37.827872
S04,526.0000,41.368567
S04,527.0000,32.328160
S04,528.0000,46.798437
S04,529.0000,48.468681
S04,530.0000,46.948750
S04,531.0000,50.890262
S04,532.0000,35.363903
S04,533.0000,54.010178
S04,534.0000,37.565264
S04,535.0000,53.809430
S04,536.0000,25.713890
S04,537.0000,16.727734
S04,538.0000,36.496710
S04,539.0000,25.798027
S04,540.0000,43.948330
S04,541.0000,47.591786
S04,542.0000,41.039475
S04,543.0000,38.446731
S04,544.0000,35.665012
S04,545.0000,30.108270
S04,546.0000,41.223926
S04,547.0000,47.484723
S04,548.0000,41.294998
S04,549.0000,33.842003
S04,550.0000,39.434359
S04,551.0000,40.652283
S04,552.0000,50.161846
S04,553.0000,38.845547
S04,554.0000,36.367966
S04,555.0000,50.012038
S04,556.0000,54.405331
S04,557.0000,40.113638
S04,558.0000,52.757248
S04,559.0000,43.385517
S04,560.0000,21.287749
S04,561.0000,65.927269
S04,562.0000,31.071400
S04,563.0000,51.171601
S04,564.0000,42.161554
S04,565.0000,53.238253
S04,566.0000,60.362458
S04,567.0000,34.796248
S04,568.0000,44.014812
S04,569.0000,27.167550
S04,570.0000,42.756459
S04,571.0000,53.932785
S04,572.0000,67.157101
S04,573.0000,48.142260
S04,574.0000,45.199366
S04,575.0000,17.499200
S04,576.0000,50.527241
S04,577.0000,41.274075
S04,578.0000,37.235627
S04,579.0000,27.372440
S04,580.0000,54.378623
S04,581.0000,57.966184
S04,582.0000,49.033836
S04,583.0000,62.872635
S04,584.0000,52.738205
S04,585.0000,71.504083
S04,586.0000,74.962872
S04,587.0000,56.704183
S04,588.0000,48.669502
S04,589.0000,45.273751
S04,590.0000,64.815445
S04,591.0000,42.787206
S04,592.0000,65.772644
S04,593.0000,56.544997
S04,594.0000,51.631134
S04,595.0000,64.430742
S04,596.0000,70.502495
S04,597.0000,72.335367
S04,598.0000,67.970182
S04,599.0000,64.455538
S04,600.0000,64.544461
S04,601.0000,75.557986
S04,602.0000,96.209154
