spectrum_id,material,raman_shift_cm-1,intensity
PMMA_02,PMMA,455.0000,1.585632
PMMA_02,PMMA,456.0000,1.600243
PMMA_02,PMMA,457.0000,1.615112
PMMA_02,PMMA,458.0000,1.630246
PMMA_02,PMMA,459.0000,1.645652
PMMA_02,PMMA,460.0000,1.661337
PMMA_02,PMMA,461.0000,1.677308
PMMA_02,PMMA,462.0000,1.693573
PMMA_02,PMMA,463.0000,1.710140
PMMA_02,PMMA,464.0000,1.727018
PMMA_02,PMMA,465.0000,1.744214
PMMA_02,PMMA,466.0000,1.761739
PMMA_02,PMMA,467.0000,1.779601
PMMA_02,PMMA,468.0000,1.797809
PMMA_02,PMMA,469.0000,1.816374
PMMA_02,PMMA,470.0000,1.835306
PMMA_02,PMMA,471.0000,1.854616
PMMA_02,PMMA,472.0000,1.874314
PMMA_02,PMMA,473.0000,1.894412
PMMA_02,PMMA,474.0000,1.914923
PMMA_02,PMMA,475.0000,1.935858
PMMA_02,PMMA,476.0000,1.957230
PMMA_02,PMMA,477.0000,1.979053
PMMA_02,PMMA,478.0000,2.001341
PMMA_02,PMMA,479.0000,2.024108
PMMA_02,PMMA,480.0000,2.047370
PMMA_02,PMMA,481.0000,2.071141
PMMA_02,PMMA,482.0000,2.095439
PMMA_02,PMMA,483.0000,2.120279
PMMA_02,PMMA,484.0000,2.145681
PMMA_02,PMMA,485.0000,2.171663
PMMA_02,PMMA,486.0000,2.198243
PMMA_02,PMMA,487.0000,2.225441
PMMA_02,PMMA,488.0000,2.253280
PMMA_02,PMMA,489.0000,2.281780
PMMA_02,PMMA,490.0000,2.310965
PMMA_02,PMMA,491.0000,2.340858
PMMA_02,PMMA,492.0000,2.371484
PMMA_02,PMMA,493.0000,2.402870
PMMA_02,PMMA,494.0000,2.435042
PMMA_02,PMMA,495.0000,2.468029
PMMA_02,PMMA,496.0000,2.501861
PMMA_02,PMMA,497.0000,2.536569
PMMA_02,PMMA,498.0000,2.572187
PMMA_02,PMMA,499.0000,2.608747
PMMA_02,PMMA,500.0000,2.646286
PMMA_02,PMMA,501.0000,2.684843
PMMA_02,PMMA,502.0000,2.724456
PMMA_02,PMMA,503.0000,2.765167
PMMA_02,PMMA,504.0000,2.807020
PMMA_02,PMMA,505.0000,2.850060
PMMA_02,PMMA,506.0000,2.894337
PMMA_02,PMMA,507.0000,2.939901
PMMA_02,PMMA,508.0000,2.986805
PMMA_02,PMMA,509.0000,3.035106
PMMA_02,PMMA,510.0000,3.084863
PMMA_02,PMMA,511.0000,3.136139
PMMA_02,PMMA,512.0000,3.189001
PMMA_02,PMMA,513.0000,3.243516
PMMA_02,PMMA,514.0000,3.299761
PMMA_02,PMMA,515.0000,3.357811
PMMA_02,PMMA,516.0000,3.417751
PMMA_02,PMMA,517.0000,3.479666
PMMA_02,PMMA,518.0000,3.543650
PMMA_02,PMMA,519.0000,3.609800
PMMA_02,PMMA,520.0000,3.678220
PMMA_02,PMMA,521.0000,3.749021
PMMA_02,PMMA,522.0000,3.822318
PMMA_02,PMMA,523.0000,3.898237
PMMA_02,PMMA,524.0000,3.976910
PMMA_02,PMMA,525.0000,4.058478
PMMA_02,PMMA,526.0000,4.143090
PMMA_02,PMMA,527.0000,4.230906
PMMA_02,PMMA,528.0000,4.322097
PMMA_02,PMMA,529.0000,4.416844
PMMA_02,PMMA,530.0000,4.515343
PMMA_02,PMMA,531.0000,4.617802
PMMA_02,PMMA,532.0000,4.724443
PMMA_02,PMMA,533.0000,4.835504
PMMA_02,PMMA,534.0000,4.951243
PMMA_02,PMMA,535.0000,5.071934
PMMA_02,PMMA,536.0000,5.197873
PMMA_02,PMMA,537.0000,5.329378
PMMA_02,PMMA,538.0000,5.466790
PMMA_02,PMMA,539.0000,5.610480
PMMA_02,PMMA,540.0000,5.760846
PMMA_02,PMMA,541.0000,5.918318
PMMA_02,PMMA,542.0000,6.083363
PMMA_02,PMMA,543.0000,6.256485
PMMA_02,PMMA,544.0000,6.438232
PMMA_02,PMMA,545.0000,6.629197
PMMA_02,PMMA,546.0000,6.830028
PMMA_02,PMMA,547.0000,7.041429
PMMA_02,PMMA,548.0000,7.264165
PMMA_02,PMMA,549.0000,7.499077
PMMA_02,PMMA,550.0000,7.747080
PMMA_02,PMMA,551.0000,8.009179
PMMA_02,PMMA,552.0000,8.286474
PMMA_02,PMMA,553.0000,8.580176
PMMA_02,PMMA,554.0000,8.891617
PMMA_02,PMMA,555.0000,9.222266
PMMA_02,PMMA,556.0000,9.573746
PMMA_02,PMMA,557.0000,9.947853
PMMA_02,PMMA,558.0000,10.346579
PMMA_02,PMMA,559.0000,10.772135
PMMA_02,PMMA,560.0000,11.226986
PMMA_02,PMMA,561.0000,11.713880
PMMA_02,PMMA,562.0000,12.235891
PMMA_02,PMMA,563.0000,12.796464
PMMA_02,PMMA,564.0000,13.399469
PMMA_02,PMMA,565.0000,14.049266
PMMA_02,PMMA,566.0000,14.750774
PMMA_02,PMMA,567.0000,15.509564
PMMA_02,PMMA,568.0000,16.331958
PMMA_02,PMMA,569.0000,17.225152
PMMA_02,PMMA,570.0000,18.197356
PMMA_02,PMMA,571.0000,19.257973
PMMA_02,PMMA,572.0000,20.417793
PMMA_02,PMMA,573.0000,21.689246
PMMA_02,PMMA,574.0000,23.086686
PMMA_02,PMMA,575.0000,24.626749
PMMA_02,PMMA,576.0000,26.328769
PMMA_02,PMMA,577.0000,28.215288
PMMA_02,PMMA,578.0000,30.312666
PMMA_02,PMMA,579.0000,32.651813
PMMA_02,PMMA,580.0000,35.269074
PMMA_02,PMMA,581.0000,38.207271
PMMA_02,PMMA,582.0000,41.516945
PMMA_02,PMMA,583.0000,45.257801
PMMA_02,PMMA,584.0000,49.500341
PMMA_02,PMMA,585.0000,54.327665
PMMA_02,PMMA,586.0000,59.837286
PMMA_02,PMMA,587.0000,66.142733
PMMA_02,PMMA,588.0000,73.374425
PMMA_02,PMMA,589.0000,81.678935
PMMA_02,PMMA,590.0000,91.215108
PMMA_02,PMMA,591.0000,102.144523
PMMA_02,PMMA,592.0000,114.612453
PMMA_02,PMMA,593.0000,128.713982
PMMA_02,PMMA,594.0000,144.438995
PMMA_02,PMMA,595.0000,161.591441
PMMA_02,PMMA,596.0000,179.686260
PMMA_02,PMMA,597.0000,197.846443
PMMA_02,PMMA,598.0000,214.753593
PMMA_02,PMMA,599.0000,228.733243
PMMA_02,PMMA,600.0000,238.041915
PMMA_02,PMMA,601.0000,241.325864
PMMA_02,PMMA,602.0000,238.070508
PMMA_02,PMMA,603.0000,228.790436
PMMA_02,PMMA,604.0000,214.839400
PMMA_02,PMMA,605.0000,197.960884
PMMA_02,PMMA,606.0000,179.829363
PMMA_02,PMMA,607.0000,161.763241
PMMA_02,PMMA,608.0000,144.639533
PMMA_02,PMMA,609.0000,128.943306
PMMA_02,PMMA,610.0000,114.870618
PMMA_02,PMMA,611.0000,102.431592
PMMA_02,PMMA,612.0000,91.531152
PMMA_02,PMMA,613.0000,82.024029
PMMA_02,PMMA,614.0000,73.748653
PMMA_02,PMMA,615.0000,66.546187
PMMA_02,PMMA,616.0000,60.270064
PMMA_02,PMMA,617.0000,54.789872
PMMA_02,PMMA,618.0000,49.992091
PMMA_02,PMMA,619.0000,45.779214
PMMA_02,PMMA,620.0000,42.068151
PMMA_02,PMMA,621.0000,38.788405
PMMA_02,PMMA,622.0000,35.880280
PMMA_02,PMMA,623.0000,33.293242
PMMA_02,PMMA,624.0000,30.984477
PMMA_02,PMMA,625.0000,28.917650
PMMA_02,PMMA,626.0000,27.061858
PMMA_02,PMMA,627.0000,25.390749
PMMA_02,PMMA,628.0000,23.881790
PMMA_02,PMMA,629.0000,22.515654
PMMA_02,PMMA,630.0000,21.275716
PMMA_02,PMMA,631.0000,20.147630
PMMA_02,PMMA,632.0000,19.118975
PMMA_02,PMMA,633.0000,18.178968
PMMA_02,PMMA,634.0000,17.318220
PMMA_02,PMMA,635.0000,16.528527
PMMA_02,PMMA,636.0000,15.802703
PMMA_02,PMMA,637.0000,15.134437
PMMA_02,PMMA,638.0000,14.518169
PMMA_02,PMMA,639.0000,13.948987
PMMA_02,PMMA,640.0000,13.422545
PMMA_02,PMMA,641.0000,12.934982
PMMA_02,PMMA,642.0000,12.482864
PMMA_02,PMMA,643.0000,12.063130
PMMA_02,PMMA,644.0000,11.673041
PMMA_02,PMMA,645.0000,11.310146
PMMA_02,PMMA,646.0000,10.972245
PMMA_02,PMMA,647.0000,10.657358
PMMA_02,PMMA,648.0000,10.363702
PMMA_02,PMMA,649.0000,10.089668
PMMA_02,PMMA,650.0000,9.833799
PMMA_02,PMMA,651.0000,9.594777
PMMA_02,PMMA,652.0000,9.371407
PMMA_02,PMMA,653.0000,9.162601
PMMA_02,PMMA,654.0000,8.967369
PMMA_02,PMMA,655.0000,8.784812
PMMA_02,PMMA,656.0000,8.614105
PMMA_02,PMMA,657.0000,8.454498
PMMA_02,PMMA,658.0000,8.305304
PMMA_02,PMMA,659.0000,8.165893
PMMA_02,PMMA,660.0000,8.035689
PMMA_02,PMMA,661.0000,7.914161
PMMA_02,PMMA,662.0000,7.800825
PMMA_02,PMMA,663.0000,7.695232
PMMA_02,PMMA,664.0000,7.596973
PMMA_02,PMMA,665.0000,7.505669
PMMA_02,PMMA,666.0000,7.420972
PMMA_02,PMMA,667.0000,7.342561
PMMA_02,PMMA,668.0000,7.270140
PMMA_02,PMMA,669.0000,7.203438
PMMA_02,PMMA,670.0000,7.142203
PMMA_02,PMMA,671.0000,7.086203
PMMA_02,PMMA,672.0000,7.035226
PMMA_02,PMMA,673.0000,6.989074
PMMA_02,PMMA,674.0000,6.947568
PMMA_02,PMMA,675.0000,6.910540
PMMA_02,PMMA,676.0000,6.877838
PMMA_02,PMMA,677.0000,6.849322
PMMA_02,PMMA,678.0000,6.824862
PMMA_02,PMMA,679.0000,6.804343
PMMA_02,PMMA,680.0000,6.787655
PMMA_02,PMMA,681.0000,6.774703
PMMA_02,PMMA,682.0000,6.765397
PMMA_02,PMMA,683.0000,6.759659
PMMA_02,PMMA,684.0000,6.757416
PMMA_02,PMMA,685.0000,6.758606
PMMA_02,PMMA,686.0000,6.763173
PMMA_02,PMMA,687.0000,6.771067
PMMA_02,PMMA,688.0000,6.782247
PMMA_02,PMMA,689.0000,6.796677
PMMA_02,PMMA,690.0000,6.814329
PMMA_02,PMMA,691.0000,6.835179
PMMA_02,PMMA,692.0000,6.859210
PMMA_02,PMMA,693.0000,6.886413
PMMA_02,PMMA,694.0000,6.916780
PMMA_02,PMMA,695.0000,6.950313
PMMA_02,PMMA,696.0000,6.987017
PMMA_02,PMMA,697.0000,7.026905
PMMA_02,PMMA,698.0000,7.069992
PMMA_02,PMMA,699.0000,7.116302
PMMA_02,PMMA,700.0000,7.165862
PMMA_02,PMMA,701.0000,7.218705
PMMA_02,PMMA,702.0000,7.274870
PMMA_02,PMMA,703.0000,7.334402
PMMA_02,PMMA,704.0000,7.397351
PMMA_02,PMMA,705.0000,7.463772
PMMA_02,PMMA,706.0000,7.533729
PMMA_02,PMMA,707.0000,7.607288
PMMA_02,PMMA,708.0000,7.684524
PMMA_02,PMMA,709.0000,7.765518
PMMA_02,PMMA,710.0000,7.850357
PMMA_02,PMMA,711.0000,7.939136
PMMA_02,PMMA,712.0000,8.031955
PMMA_02,PMMA,713.0000,8.128924
PMMA_02,PMMA,714.0000,8.230160
PMMA_02,PMMA,715.0000,8.335787
PMMA_02,PMMA,716.0000,8.445939
PMMA_02,PMMA,717.0000,8.560758
PMMA_02,PMMA,718.0000,8.680397
PMMA_02,PMMA,719.0000,8.805018
PMMA_02,PMMA,720.0000,8.934791
PMMA_02,PMMA,721.0000,9.069902
PMMA_02,PMMA,722.0000,9.210545
PMMA_02,PMMA,723.0000,9.356928
PMMA_02,PMMA,724.0000,9.509272
PMMA_02,PMMA,725.0000,9.667812
PMMA_02,PMMA,726.0000,9.832797
PMMA_02,PMMA,727.0000,10.004493
PMMA_02,PMMA,728.0000,10.183182
PMMA_02,PMMA,729.0000,10.369166
PMMA_02,PMMA,730.0000,10.562765
PMMA_02,PMMA,731.0000,10.764319
PMMA_02,PMMA,732.0000,10.974191
PMMA_02,PMMA,733.0000,11.192768
PMMA_02,PMMA,734.0000,11.420462
PMMA_02,PMMA,735.0000,11.657713
PMMA_02,PMMA,736.0000,11.904989
PMMA_02,PMMA,737.0000,12.162793
PMMA_02,PMMA,738.0000,12.431658
PMMA_02,PMMA,739.0000,12.712158
PMMA_02,PMMA,740.0000,13.004904
PMMA_02,PMMA,741.0000,13.310552
PMMA_02,PMMA,742.0000,13.629804
PMMA_02,PMMA,743.0000,13.963413
PMMA_02,PMMA,744.0000,14.312187
PMMA_02,PMMA,745.0000,14.676996
PMMA_02,PMMA,746.0000,15.058771
PMMA_02,PMMA,747.0000,15.458518
PMMA_02,PMMA,748.0000,15.877318
PMMA_02,PMMA,749.0000,16.316339
PMMA_02,PMMA,750.0000,16.776840
PMMA_02,PMMA,751.0000,17.260181
PMMA_02,PMMA,752.0000,17.767835
PMMA_02,PMMA,753.0000,18.301397
PMMA_02,PMMA,754.0000,18.862595
PMMA_02,PMMA,755.0000,19.453308
PMMA_02,PMMA,756.0000,20.075574
PMMA_02,PMMA,757.0000,20.731617
PMMA_02,PMMA,758.0000,21.423857
PMMA_02,PMMA,759.0000,22.154938
PMMA_02,PMMA,760.0000,22.927750
PMMA_02,PMMA,761.0000,23.745456
PMMA_02,PMMA,762.0000,24.611526
PMMA_02,PMMA,763.0000,25.529771
PMMA_02,PMMA,764.0000,26.504383
PMMA_02,PMMA,765.0000,27.539984
PMMA_02,PMMA,766.0000,28.641675
PMMA_02,PMMA,767.0000,29.815102
PMMA_02,PMMA,768.0000,31.066520
PMMA_02,PMMA,769.0000,32.402877
PMMA_02,PMMA,770.0000,33.831906
PMMA_02,PMMA,771.0000,35.362230
PMMA_02,PMMA,772.0000,37.003492
PMMA_02,PMMA,773.0000,38.766493
PMMA_02,PMMA,774.0000,40.663365
PMMA_02,PMMA,775.0000,42.707769
PMMA_02,PMMA,776.0000,44.915128
PMMA_02,PMMA,777.0000,47.302900
PMMA_02,PMMA,778.0000,49.890900
PMMA_02,PMMA,779.0000,52.701692
PMMA_02,PMMA,780.0000,55.761039
PMMA_02,PMMA,781.0000,59.098452
PMMA_02,PMMA,782.0000,62.747847
PMMA_02,PMMA,783.0000,66.748331
PMMA_02,PMMA,784.0000,71.145155
PMMA_02,PMMA,785.0000,75.990864
PMMA_02,PMMA,786.0000,81.346697
PMMA_02,PMMA,787.0000,87.284292
PMMA_02,PMMA,788.0000,93.887776
PMMA_02,PMMA,789.0000,101.256314
PMMA_02,PMMA,790.0000,109.507251
PMMA_02,PMMA,791.0000,118.779962
PMMA_02,PMMA,792.0000,129.240586
PMMA_02,PMMA,793.0000,141.087821
PMMA_02,PMMA,794.0000,154.559981
PMMA_02,PMMA,795.0000,169.943515
PMMA_02,PMMA,796.0000,187.583105
PMMA_02,PMMA,797.0000,207.893286
PMMA_02,PMMA,798.0000,231.371171
PMMA_02,PMMA,799.0000,258.608997
PMMA_02,PMMA,800.0000,290.303752
PMMA_02,PMMA,801.0000,327.258295
PMMA_02,PMMA,802.0000,370.363547
PMMA_02,PMMA,803.0000,420.543368
PMMA_02,PMMA,804.0000,478.631976
PMMA_02,PMMA,805.0000,545.139573
PMMA_02,PMMA,806.0000,619.853027
PMMA_02,PMMA,807.0000,701.237369
PMMA_02,PMMA,808.0000,785.694822
PMMA_02,PMMA,809.0000,866.950202
PMMA_02,PMMA,810.0000,936.131217
PMMA_02,PMMA,811.0000,983.222491
PMMA_02,PMMA,812.0000,1000.000000
PMMA_02,PMMA,813.0000,983.245839
PMMA_02,PMMA,814.0000,936.177923
PMMA_02,PMMA,815.0000,867.020288
PMMA_02,PMMA,816.0000,785.788319
PMMA_02,PMMA,817.0000,701.354319
PMMA_02,PMMA,818.0000,619.993483
PMMA_02,PMMA,819.0000,545.303599
PMMA_02,PMMA,820.0000,478.819644
PMMA_02,PMMA,821.0000,420.754765
PMMA_02,PMMA,822.0000,370.598768
PMMA_02,PMMA,823.0000,327.517447
PMMA_02,PMMA,824.0000,290.586954
PMMA_02,PMMA,825.0000,258.916378
PMMA_02,PMMA,826.0000,231.702873
PMMA_02,PMMA,827.0000,208.249461
PMMA_02,PMMA,828.0000,187.963918
PMMA_02,PMMA,829.0000,170.349145
PMMA_02,PMMA,830.0000,154.990615
PMMA_02,PMMA,831.0000,141.543663
PMMA_02,PMMA,832.0000,129.721852
PMMA_02,PMMA,833.0000,119.286879
PMMA_02,PMMA,834.0000,110.040061
PMMA_02,PMMA,835.0000,101.815274
PMMA_02,PMMA,836.0000,94.473157
PMMA_02,PMMA,837.0000,87.896378
PMMA_02,PMMA,838.0000,81.985788
PMMA_02,PMMA,839.0000,76.657276
PMMA_02,PMMA,840.0000,71.839220
PMMA_02,PMMA,841.0000,67.470397
PMMA_02,PMMA,842.0000,63.498278
PMMA_02,PMMA,843.0000,59.877632
PMMA_02,PMMA,844.0000,56.569368
PMMA_02,PMMA,845.0000,53.539590
PMMA_02,PMMA,846.0000,50.758806
PMMA_02,PMMA,847.0000,48.201272
PMMA_02,PMMA,848.0000,45.844448
PMMA_02,PMMA,849.0000,43.668537
PMMA_02,PMMA,850.0000,41.656104
PMMA_02,PMMA,851.0000,39.791751
PMMA_02,PMMA,852.0000,38.061841
PMMA_02,PMMA,853.0000,36.454266
PMMA_02,PMMA,854.0000,34.958251
PMMA_02,PMMA,855.0000,33.564182
PMMA_02,PMMA,856.0000,32.263463
PMMA_02,PMMA,857.0000,31.048391
PMMA_02,PMMA,858.0000,29.912050
PMMA_02,PMMA,859.0000,28.848214
PMMA_02,PMMA,860.0000,27.851275
PMMA_02,PMMA,861.0000,26.916164
PMMA_02,PMMA,862.0000,26.038297
PMMA_02,PMMA,863.0000,25.213521
PMMA_02,PMMA,864.0000,24.438065
PMMA_02,PMMA,865.0000,23.708501
PMMA_02,PMMA,866.0000,23.021712
PMMA_02,PMMA,867.0000,22.374852
PMMA_02,PMMA,868.0000,21.765328
PMMA_02,PMMA,869.0000,21.190770
PMMA_02,PMMA,870.0000,20.649011
PMMA_02,PMMA,871.0000,20.138065
PMMA_02,PMMA,872.0000,19.656117
PMMA_02,PMMA,873.0000,19.201499
PMMA_02,PMMA,874.0000,18.772683
PMMA_02,PMMA,875.0000,18.368268
PMMA_02,PMMA,876.0000,17.986965
PMMA_02,PMMA,877.0000,17.627594
PMMA_02,PMMA,878.0000,17.289070
PMMA_02,PMMA,879.0000,16.970397
PMMA_02,PMMA,880.0000,16.670664
PMMA_02,PMMA,881.0000,16.389034
PMMA_02,PMMA,882.0000,16.124742
PMMA_02,PMMA,883.0000,15.877089
PMMA_02,PMMA,884.0000,15.645438
PMMA_02,PMMA,885.0000,15.429210
PMMA_02,PMMA,886.0000,15.227879
PMMA_02,PMMA,887.0000,15.040973
PMMA_02,PMMA,888.0000,14.868068
PMMA_02,PMMA,889.0000,14.708784
PMMA_02,PMMA,890.0000,14.562790
PMMA_02,PMMA,891.0000,14.429794
PMMA_02,PMMA,892.0000,14.309548
PMMA_02,PMMA,893.0000,14.201843
PMMA_02,PMMA,894.0000,14.106510
PMMA_02,PMMA,895.0000,14.023419
PMMA_02,PMMA,896.0000,13.952479
PMMA_02,PMMA,897.0000,13.893637
PMMA_02,PMMA,898.0000,13.846880
PMMA_02,PMMA,899.0000,13.812232
PMMA_02,PMMA,900.0000,13.789759
PMMA_02,PMMA,901.0000,13.779567
PMMA_02,PMMA,902.0000,13.781806
PMMA_02,PMMA,903.0000,13.796668
PMMA_02,PMMA,904.0000,13.824392
PMMA_02,PMMA,905.0000,13.865265
PMMA_02,PMMA,906.0000,13.919625
PMMA_02,PMMA,907.0000,13.987866
PMMA_02,PMMA,908.0000,14.070438
PMMA_02,PMMA,909.0000,14.167856
PMMA_02,PMMA,910.0000,14.280699
PMMA_02,PMMA,911.0000,14.409623
PMMA_02,PMMA,912.0000,14.555360
PMMA_02,PMMA,913.0000,14.718730
PMMA_02,PMMA,914.0000,14.900649
PMMA_02,PMMA,915.0000,15.102136
PMMA_02,PMMA,916.0000,15.324326
PMMA_02,PMMA,917.0000,15.568481
PMMA_02,PMMA,918.0000,15.836006
PMMA_02,PMMA,919.0000,16.128460
PMMA_02,PMMA,920.0000,16.447582
PMMA_02,PMMA,921.0000,16.795305
PMMA_02,PMMA,922.0000,17.173783
PMMA_02,PMMA,923.0000,17.585420
PMMA_02,PMMA,924.0000,18.032898
PMMA_02,PMMA,925.0000,18.519218
PMMA_02,PMMA,926.0000,19.047742
PMMA_02,PMMA,927.0000,19.622238
PMMA_02,PMMA,928.0000,20.246945
PMMA_02,PMMA,929.0000,20.926634
PMMA_02,PMMA,930.0000,21.666690
PMMA_02,PMMA,931.0000,22.473204
PMMA_02,PMMA,932.0000,23.353080
PMMA_02,PMMA,933.0000,24.314166
PMMA_02,PMMA,934.0000,25.365402
PMMA_02,PMMA,935.0000,26.517003
PMMA_02,PMMA,936.0000,27.780669
PMMA_02,PMMA,937.0000,29.169846
PMMA_02,PMMA,938.0000,30.700022
PMMA_02,PMMA,939.0000,32.389099
PMMA_02,PMMA,940.0000,34.257830
PMMA_02,PMMA,941.0000,36.330343
PMMA_02,PMMA,942.0000,38.634777
PMMA_02,PMMA,943.0000,41.204045
PMMA_02,PMMA,944.0000,44.076751
PMMA_02,PMMA,945.0000,47.298290
PMMA_02,PMMA,946.0000,50.922159
PMMA_02,PMMA,947.0000,55.011504
PMMA_02,PMMA,948.0000,59.640923
PMMA_02,PMMA,949.0000,64.898519
PMMA_02,PMMA,950.0000,70.888137
PMMA_02,PMMA,951.0000,77.731644
PMMA_02,PMMA,952.0000,85.570923
PMMA_02,PMMA,953.0000,94.568975
PMMA_02,PMMA,954.0000,104.908993
PMMA_02,PMMA,955.0000,116.789512
PMMA_02,PMMA,956.0000,130.412481
PMMA_02,PMMA,957.0000,145.959474
PMMA_02,PMMA,958.0000,163.549325
PMMA_02,PMMA,959.0000,183.169372
PMMA_02,PMMA,960.0000,204.574532
PMMA_02,PMMA,961.0000,227.158464
PMMA_02,PMMA,962.0000,249.824889
PMMA_02,PMMA,963.0000,270.925795
PMMA_02,PMMA,964.0000,288.368085
PMMA_02,PMMA,965.0000,299.972395
PMMA_02,PMMA,966.0000,304.046530
PMMA_02,PMMA,967.0000,299.947253
PMMA_02,PMMA,968.0000,288.317783
PMMA_02,PMMA,969.0000,270.850300
PMMA_02,PMMA,970.0000,249.724150
PMMA_02,PMMA,971.0000,227.032414
PMMA_02,PMMA,972.0000,204.423087
PMMA_02,PMMA,973.0000,182.992428
PMMA_02,PMMA,974.0000,163.346764
PMMA_02,PMMA,975.0000,145.731159
PMMA_02,PMMA,976.0000,130.158257
PMMA_02,PMMA,977.0000,116.509207
PMMA_02,PMMA,978.0000,104.602417
PMMA_02,PMMA,979.0000,94.235918
PMMA_02,PMMA,980.0000,85.211158
PMMA_02,PMMA,981.0000,77.344923
PMMA_02,PMMA,982.0000,70.474195
PMMA_02,PMMA,983.0000,64.457070
PMMA_02,PMMA,984.0000,59.171660
PMMA_02,PMMA,985.0000,54.514100
PMMA_02,PMMA,986.0000,50.396267
PMMA_02,PMMA,987.0000,46.743539
PMMA_02,PMMA,988.0000,43.492750
PMMA_02,PMMA,989.0000,40.590378
PMMA_02,PMMA,990.0000,37.991008
PMMA_02,PMMA,991.0000,35.656009
PMMA_02,PMMA,992.0000,33.552444
PMMA_02,PMMA,993.0000,31.652149
PMMA_02,PMMA,994.0000,29.930968
PMMA_02,PMMA,995.0000,28.368123
PMMA_02,PMMA,996.0000,26.945684
PMMA_02,PMMA,997.0000,25.648131
PMMA_02,PMMA,998.0000,24.461991
PMMA_02,PMMA,999.0000,23.375531
PMMA_02,PMMA,1000.0000,22.378505
PMMA_02,PMMA,1001.0000,21.461940
PMMA_02,PMMA,1002.0000,20.617952
PMMA_02,PMMA,1003.0000,19.839601
PMMA_02,PMMA,1004.0000,19.120759
PMMA_02,PMMA,1005.0000,18.456003
PMMA_02,PMMA,1006.0000,17.840519
PMMA_02,PMMA,1007.0000,17.270029
PMMA_02,PMMA,1008.0000,16.740718
PMMA_02,PMMA,1009.0000,16.249179
PMMA_02,PMMA,1010.0000,15.792364
PMMA_02,PMMA,1011.0000,15.367541
PMMA_02,PMMA,1012.0000,14.972253
PMMA_02,PMMA,1013.0000,14.604291
PMMA_02,PMMA,1014.0000,14.261665
PMMA_02,PMMA,1015.0000,13.942578
PMMA_02,PMMA,1016.0000,13.645406
PMMA_02,PMMA,1017.0000,13.368679
PMMA_02,PMMA,1018.0000,13.111067
PMMA_02,PMMA,1019.0000,12.871362
PMMA_02,PMMA,1020.0000,12.648470
PMMA_02,PMMA,1021.0000,12.441394
PMMA_02,PMMA,1022.0000,12.249231
PMMA_02,PMMA,1023.0000,12.071161
PMMA_02,PMMA,1024.0000,11.906435
PMMA_02,PMMA,1025.0000,11.754376
PMMA_02,PMMA,1026.0000,11.614367
PMMA_02,PMMA,1027.0000,11.485848
PMMA_02,PMMA,1028.0000,11.368312
PMMA_02,PMMA,1029.0000,11.261301
PMMA_02,PMMA,1030.0000,11.164398
PMMA_02,PMMA,1031.0000,11.077230
PMMA_02,PMMA,1032.0000,10.999462
PMMA_02,PMMA,1033.0000,10.930794
PMMA_02,PMMA,1034.0000,10.870960
PMMA_02,PMMA,1035.0000,10.819723
PMMA_02,PMMA,1036.0000,10.776880
PMMA_02,PMMA,1037.0000,10.742253
PMMA_02,PMMA,1038.0000,10.715693
PMMA_02,PMMA,1039.0000,10.697074
PMMA_02,PMMA,1040.0000,10.686298
PMMA_02,PMMA,1041.0000,10.683289
PMMA_02,PMMA,1042.0000,10.687997
PMMA_02,PMMA,1043.0000,10.700393
PMMA_02,PMMA,1044.0000,10.720471
PMMA_02,PMMA,1045.0000,10.748250
PMMA_02,PMMA,1046.0000,10.783769
PMMA_02,PMMA,1047.0000,10.827092
PMMA_02,PMMA,1048.0000,10.878305
PMMA_02,PMMA,1049.0000,10.937520
PMMA_02,PMMA,1050.0000,11.004871
PMMA_02,PMMA,1051.0000,11.080518
PMMA_02,PMMA,1052.0000,11.164647
PMMA_02,PMMA,1053.0000,11.257472
PMMA_02,PMMA,1054.0000,11.359235
PMMA_02,PMMA,1055.0000,11.470209
PMMA_02,PMMA,1056.0000,11.590697
PMMA_02,PMMA,1057.0000,11.721037
PMMA_02,PMMA,1058.0000,11.861605
PMMA_02,PMMA,1059.0000,12.012812
PMMA_02,PMMA,1060.0000,12.175113
PMMA_02,PMMA,1061.0000,12.349008
PMMA_02,PMMA,1062.0000,12.535043
PMMA_02,PMMA,1063.0000,12.733821
PMMA_02,PMMA,1064.0000,12.945998
PMMA_02,PMMA,1065.0000,13.172293
PMMA_02,PMMA,1066.0000,13.413495
PMMA_02,PMMA,1067.0000,13.670467
PMMA_02,PMMA,1068.0000,13.944152
PMMA_02,PMMA,1069.0000,14.235585
PMMA_02,PMMA,1070.0000,14.545901
PMMA_02,PMMA,1071.0000,14.876343
PMMA_02,PMMA,1072.0000,15.228276
PMMA_02,PMMA,1073.0000,15.603203
PMMA_02,PMMA,1074.0000,16.002775
PMMA_02,PMMA,1075.0000,16.428810
PMMA_02,PMMA,1076.0000,16.883317
PMMA_02,PMMA,1077.0000,17.368511
PMMA_02,PMMA,1078.0000,17.886845
PMMA_02,PMMA,1079.0000,18.441037
PMMA_02,PMMA,1080.0000,19.034104
PMMA_02,PMMA,1081.0000,19.669399
PMMA_02,PMMA,1082.0000,20.350658
PMMA_02,PMMA,1083.0000,21.082054
PMMA_02,PMMA,1084.0000,21.868249
PMMA_02,PMMA,1085.0000,22.714473
