point_id,x_mm,y_mm,raman_shift_cm-1,intensity
P12,38.000,25.400,404.0000,35.914497
P12,38.000,25.400,408.0000,39.386572
P12,38.000,25.400,412.0000,35.614727
P12,38.000,25.400,416.0000,33.407117
P12,38.000,25.400,420.0000,51.138197
P12,38.000,25.400,424.0000,43.857978
P12,38.000,25.400,428.0000,39.870411
P12,38.000,25.400,432.0000,31.297029
P12,38.000,25.400,436.0000,39.266120
P12,38.000,25.400,440.0000,42.239122
P12,38.000,25.400,444.0000,43.928452
P12,38.000,25.400,448.0000,45.305834
P12,38.000,25.400,452.0000,38.190196
P12,38.000,25.400,456.0000,41.412968
P12,38.000,25.400,460.0000,53.621506
P12,38.000,25.400,464.0000,61.028444
P12,38.000,25.400,468.0000,38.678260
P12,38.000,25.400,472.0000,29.859774
P12,38.000,25.400,476.0000,39.099750
P12,38.000,25.400,480.0000,42.210079
P12,38.000,25.400,484.0000,48.439118
P12,38.000,25.400,488.0000,43.178021
P12,38.000,25.400,492.0000,35.416635
P12,38.000,25.400,496.0000,46.665693
P12,38.000,25.400,500.0000,36.452582
P12,38.000,25.400,504.0000,41.576738
P12,38.000,25.400,508.0000,44.130690
P12,38.000,25.400,512.0000,47.345870
P12,38.000,25.400,516.0000,34.526692
P12,38.000,25.400,520.0000,47.220861
P12,38.000,25.400,524.0000,37.289636
P12,38.000,25.400,528.0000,42.388817
P12,38.000,25.400,532.0000,47.079687
P12,38.000,25.400,536.0000,43.622318
P12,38.000,25.400,540.0000,49.739761
P12,38.000,25.400,544.0000,48.126968
P12,38.000,25.400,548.0000,35.000538
P12,38.000,25.400,552.0000,41.224396
P12,38.000,25.400,556.0000,45.977908
P12,38.000,25.400,560.0000,48.662493
P12,38.000,25.400,564.0000,48.701136
P12,38.000,25.400,568.0000,46.239119
P12,38.000,25.400,572.0000,64.139984
P12,38.000,25.400,576.0000,50.030561
P12,38.000,25.400,580.0000,37.360237
P12,38.000,25.400,584.0000,49.921487
P12,38.000,25.400,588.0000,56.515746
P12,38.000,25.400,592.0000,56.857078
P12,38.000,25.400,596.0000,65.531268
P12,38.000,25.400,600.0000,63.029620
P12,38.000,25.400,604.0000,89.871387
P12,38.000,25.400,608.0000,125.309736
P12,38.000,25.400,612.0000,188.302860
P12,38.000,25.400,616.0000,328.467540
P12,38.000,25.400,620.0000,459.070634
P12,38.000,25.400,624.0000,337.929772
P12,38.000,25.400,628.0000,197.141880
P12,38.000,25.400,632.0000,133.788849
P12,38.000,25.400,636.0000,91.997298
P12,38.000,25.400,640.0000,72.641508
P12,38.000,25.400,644.0000,45.534470
P12,38.000,25.400,648.0000,49.902229
P12,38.000,25.400,652.0000,49.206164
P12,38.000,25.400,656.0000,47.622816
P12,38.000,25.400,660.0000,47.770557
P12,38.000,25.400,664.0000,51.170153
P12,38.000,25.400,668.0000,35.131207
P12,38.000,25.400,672.0000,42.318337
P12,38.000,25.400,676.0000,48.984010
P12,38.000,25.400,680.0000,45.357247
P12,38.000,25.400,684.0000,50.710272
P12,38.000,25.400,688.0000,42.304973
P12,38.000,25.400,692.0000,51.599146
P12,38.000,25.400,696.0000,55.069572
P12,38.000,25.400,700.0000,38.866154
P12,38.000,25.400,704.0000,43.011229
P12,38.000,25.400,708.0000,40.154933
P12,38.000,25.400,712.0000,49.111701
P12,38.000,25.400,716.0000,48.124435
P12,38.000,25.400,720.0000,38.511739
P12,38.000,25.400,724.0000,40.594560
P12,38.000,25.400,728.0000,46.310239
P12,38.000,25.400,732.0000,41.561639
P12,38.000,25.400,736.0000,53.454832
P12,38.000,25.400,740.0000,39.251249
P12,38.000,25.400,744.0000,45.163852
P12,38.000,25.400,748.0000,51.578587
P12,38.000,25.400,752.0000,43.474412
P12,38.000,25.400,756.0000,42.407282
P12,38.000,25.400,760.0000,49.677448
P12,38.000,25.400,764.0000,50.886822
P12,38.000,25.400,768.0000,41.680861
P12,38.000,25.400,772.0000,41.275401
P12,38.000,25.400,776.0000,45.556369
P12,38.000,25.400,780.0000,42.448177
P12,38.000,25.400,784.0000,40.487207
P12,38.000,25.400,788.0000,42.378582
P12,38.000,25.400,792.0000,46.034539
P12,38.000,25.400,796.0000,39.170755
P12,38.000,25.400,800.0000,44.188769
P12,38.000,25.400,804.0000,39.279262
P12,38.000,25.400,808.0000,44.191735
P12,38.000,25.400,812.0000,36.401696
P12,38.000,25.400,816.0000,26.394127
P12,38.000,25.400,820.0000,42.528484
P12,38.000,25.400,824.0000,40.721958
P12,38.000,25.400,828.0000,48.113179
P12,38.000,25.400,832.0000,50.792510
P12,38.000,25.400,836.0000,42.490272
P12,38.000,25.400,840.0000,45.174655
P12,38.000,25.400,844.0000,46.446943
P12,38.000,25.400,848.0000,45.164211
P12,38.000,25.400,852.0000,37.622280
P12,38.000,25.400,856.0000,39.298212
P12,38.000,25.400,860.0000,34.414950
P12,38.000,25.400,864.0000,37.592743
P12,38.000,25.400,868.0000,27.269495
P12,38.000,25.400,872.0000,47.199938
P12,38.000,25.400,876.0000,41.844983
P12,38.000,25.400,880.0000,42.663334
P12,38.000,25.400,884.0000,48.441836
P12,38.000,25.400,888.0000,64.342434
P12,38.000,25.400,892.0000,41.549982
P12,38.000,25.400,896.0000,36.651082
P12,38.000,25.400,900.0000,49.361901
P12,38.000,25.400,904.0000,40.249817
P12,38.000,25.400,908.0000,44.260630
P12,38.000,25.400,912.0000,56.804047
P12,38.000,25.400,916.0000,47.117381
P12,38.000,25.400,920.0000,48.795935
P12,38.000,25.400,924.0000,51.834156
P12,38.000,25.400,928.0000,53.142848
P12,38.000,25.400,932.0000,55.839632
P12,38.000,25.400,936.0000,58.657064
P12,38.000,25.400,940.0000,54.694267
P12,38.000,25.400,944.0000,51.918649
P12,38.000,25.400,948.0000,56.163713
P12,38.000,25.400,952.0000,61.581734
P12,38.000,25.400,956.0000,61.252542
P12,38.000,25.400,960.0000,64.541398
P12,38.000,25.400,964.0000,71.878920
P12,38.000,25.400,968.0000,76.357809
P12,38.000,25.400,972.0000,92.590762
P12,38.000,25.400,976.0000,107.930364
P12,38.000,25.400,980.0000,116.957705
P12,38.000,25.400,984.0000,158.541688
P12,38.000,25.400,988.0000,225.347105
P12,38.000,25.400,992.0000,359.114191
P12,38.000,25.400,996.0000,650.268824
P12,38.000,25.400,1000.0000,1041.017847
P12,38.000,25.400,1004.0000,872.180721
P12,38.000,25.400,1008.0000,495.897952
P12,38.000,25.400,1012.0000,319.333648
P12,38.000,25.400,1016.0000,249.134725
P12,38.000,25.400,1020.0000,243.665549
P12,38.000,25.400,1024.0000,346.048351
P12,38.000,25.400,1028.0000,529.586557
P12,38.000,25.400,1032.0000,607.703021
P12,38.000,25.400,1036.0000,399.425863
P12,38.000,25.400,1040.0000,231.907819
P12,38.000,25.400,1044.0000,157.841674
P12,38.000,25.400,1048.0000,112.198492
P12,38.000,25.400,1052.0000,86.564829
P12,38.000,25.400,1056.0000,68.853807
P12,38.000,25.400,1060.0000,69.579381
P12,38.000,25.400,1064.0000,75.912888
P12,38.000,25.400,1068.0000,66.524730
P12,38.000,25.400,1072.0000,64.773606
P12,38.000,25.400,1076.0000,60.957782
P12,38.000,25.400,1080.0000,61.402171
P12,38.000,25.400,1084.0000,53.194400
P12,38.000,25.400,1088.0000,57.789644
P12,38.000,25.400,1092.0000,56.642593
P12,38.000,25.400,1096.0000,38.026767
P12,38.000,25.400,1100.0000,52.905550
P12,38.000,25.400,1104.0000,46.494831
P12,38.000,25.400,1108.0000,36.529291
P12,38.000,25.400,1112.0000,47.567862
P12,38.000,25.400,1116.0000,55.598560
P12,38.000,25.400,1120.0000,63.822588
P12,38.000,25.400,1124.0000,50.050560
P12,38.000,25.400,1128.0000,57.921305
P12,38.000,25.400,1132.0000,47.680490
P12,38.000,25.400,1136.0000,71.187790
P12,38.000,25.400,1140.0000,77.581769
P12,38.000,25.400,1144.0000,104.937778
P12,38.000,25.400,1148.0000,133.919321
P12,38.000,25.400,1152.0000,219.498014
P12,38.000,25.400,1156.0000,253.471203
P12,38.000,25.400,1160.0000,168.857069
P12,38.000,25.400,1164.0000,104.596610
P12,38.000,25.400,1168.0000,86.995691
P12,38.000,25.400,1172.0000,59.804064
P12,38.000,25.400,1176.0000,54.008591
P12,38.000,25.400,1180.0000,53.757399
P12,38.000,25.400,1184.0000,49.790667
P12,38.000,25.400,1188.0000,38.479372
P12,38.000,25.400,1192.0000,41.047363
P12,38.000,25.400,1196.0000,51.433733
P12,38.000,25.400,1200.0000,45.449232
P12,38.000,25.400,1204.0000,43.932991
P12,38.000,25.400,1208.0000,48.260467
P12,38.000,25.400,1212.0000,49.271192
P12,38.000,25.400,1216.0000,44.517387
P12,38.000,25.400,1220.0000,28.251564
P12,38.000,25.400,1224.0000,50.909077
P12,38.000,25.400,1228.0000,40.660445
P12,38.000,25.400,1232.0000,38.126221
P12,38.000,25.400,1236.0000,50.040285
P12,38.000,25.400,1240.0000,41.231765
P12,38.000,25.400,1244.0000,48.592382
P12,38.000,25.400,1248.0000,49.159627
P12,38.000,25.400,1252.0000,48.017491
P12,38.000,25.400,1256.0000,44.643854
P12,38.000,25.400,1260.0000,42.706988
P12,38.000,25.400,1264.0000,36.255625
P12,38.000,25.400,1268.0000,41.425088
P12,38.000,25.400,1272.0000,40.638696
P12,38.000,25.400,1276.0000,49.659460
P12,38.000,25.400,1280.0000,50.130472
P12,38.000,25.400,1284.0000,36.254266
P12,38.000,25.400,1288.0000,54.381980
P12,38.000,25.400,1292.0000,38.155174
P12,38.000,25.400,1296.0000,49.184430
P12,38.000,25.400,1300.0000,42.118271
P12,38.000,25.400,1304.0000,34.989921
P12,38.000,25.400,1308.0000,42.380609
P12,38.000,25.400,1312.0000,37.169540
P12,38.000,25.400,1316.0000,46.500683
P12,38.000,25.400,1320.0000,43.577726
P12,38.000,25.400,1324.0000,32.366330
P12,38.000,25.400,1328.0000,43.609803
P12,38.000,25.400,1332.0000,50.951537
P12,38.000,25.400,1336.0000,40.220982
P12,38.000,25.400,1340.0000,49.474548
P12,38.000,25.400,1344.0000,31.290289
P12,38.000,25.400,1348.0000,43.663806
P12,38.000,25.400,1352.0000,42.006556
P12,38.000,25.400,1356.0000,46.584657
P12,38.000,25.400,1360.0000,42.316990
P12,38.000,25.400,1364.0000,45.022676
P12,38.000,25.400,1368.0000,50.997629
P12,38.000,25.400,1372.0000,53.938068
P12,38.000,25.400,1376.0000,42.037675
P12,38.000,25.400,1380.0000,52.945178
P12,38.000,25.400,1384.0000,41.986903
P12,38.000,25.400,1388.0000,39.861171
P12,38.000,25.400,1392.0000,51.673885
P12,38.000,25.400,1396.0000,42.042760
P12,38.000,25.400,1400.0000,45.265081
P12,38.000,25.400,1404.0000,40.401794
P12,38.000,25.400,1408.0000,41.603843
P12,38.000,25.400,1412.0000,53.332005
P12,38.000,25.400,1416.0000,38.479618
P12,38.000,25.400,1420.0000,49.740237
P12,38.000,25.400,1424.0000,67.590882
P12,38.000,25.400,1428.0000,66.879877
P12,38.000,25.400,1432.0000,79.807612
P12,38.000,25.400,1436.0000,108.436596
P12,38.000,25.400,1440.0000,145.278566
P12,38.000,25.400,1444.0000,243.172843
P12,38.000,25.400,1448.0000,410.782770
P12,38.000,25.400,1452.0000,399.162365
P12,38.000,25.400,1456.0000,248.391630
P12,38.000,25.400,1460.0000,149.753568
P12,38.000,25.400,1464.0000,114.942568
P12,38.000,25.400,1468.0000,80.472393
P12,38.000,25.400,1472.0000,64.758381
P12,38.000,25.400,1476.0000,71.434383
P12,38.000,25.400,1480.0000,52.087125
P12,38.000,25.400,1484.0000,55.788305
P12,38.000,25.400,1488.0000,64.268729
P12,38.000,25.400,1492.0000,54.772914
P12,38.000,25.400,1496.0000,57.211515
P12,38.000,25.400,1500.0000,45.544015
P12,38.000,25.400,1504.0000,40.694346
P12,38.000,25.400,1508.0000,43.562726
P12,38.000,25.400,1512.0000,46.832517
P12,38.000,25.400,1516.0000,56.007324
P12,38.000,25.400,1520.0000,39.896824
P12,38.000,25.400,1524.0000,57.893667
P12,38.000,25.400,1528.0000,57.668078
P12,38.000,25.400,1532.0000,55.047198
P12,38.000,25.400,1536.0000,55.909030
P12,38.000,25.400,1540.0000,54.389556
P12,38.000,25.400,1544.0000,57.277227
P12,38.000,25.400,1548.0000,66.251436
P12,38.000,25.400,1552.0000,57.504932
P12,38.000,25.400,1556.0000,67.527034
P12,38.000,25.400,1560.0000,71.632654
P12,38.000,25.400,1564.0000,75.937475
P12,38.000,25.400,1568.0000,95.057445
P12,38.000,25.400,1572.0000,132.456571
P12,38.000,25.400,1576.0000,221.556505
P12,38.000,25.400,1580.0000,345.707987
P12,38.000,25.400,1584.0000,427.408050
P12,38.000,25.400,1588.0000,335.650060
P12,38.000,25.400,1592.0000,312.980099
P12,38.000,25.400,1596.0000,407.970283
P12,38.000,25.400,1600.0000,649.137128
P12,38.000,25.400,1604.0000,623.129927
P12,38.000,25.400,1608.0000,377.085659
P12,38.000,25.400,1612.0000,218.007755
P12,38.000,25.400,1616.0000,146.848311
P12,38.000,25.400,1620.0000,115.809912
P12,38.000,25.400,1624.0000,85.500660
P12,38.000,25.400,1628.0000,77.094669
P12,38.000,25.400,1632.0000,78.793320
P12,38.000,25.400,1636.0000,59.571241
P12,38.000,25.400,1640.0000,50.461488
P12,38.000,25.400,1644.0000,60.495824
P12,38.000,25.400,1648.0000,53.633753
P12,38.000,25.400,1652.0000,54.657713
P12,38.000,25.400,1656.0000,51.449205
P12,38.000,25.400,1660.0000,45.892345
P12,38.000,25.400,1664.0000,54.206455
P12,38.000,25.400,1668.0000,61.814369
P12,38.000,25.400,1672.0000,57.274735
P12,38.000,25.400,1676.0000,37.244521
P12,38.000,25.400,1680.0000,49.935540
P12,38.000,25.400,1684.0000,47.747573
P12,38.000,25.400,1688.0000,36.944458
P12,38.000,25.400,1692.0000,52.088707
P12,38.000,25.400,1696.0000,39.396526
P12,38.000,25.400,1700.0000,49.110301
P12,38.000,25.400,1704.0000,49.542844
P12,38.000,25.400,1708.0000,37.617962
P12,38.000,25.400,1712.0000,48.924253
P12,38.000,25.400,1716.0000,36.148823
P12,38.000,25.400,1720.0000,34.343220
P12,38.000,25.400,1724.0000,51.011340
P12,38.000,25.400,1728.0000,47.349179
P12,38.000,25.400,1732.0000,37.178346
P12,38.000,25.400,1736.0000,51.002248
P12,38.000,25.400,1740.0000,39.149754
P12,38.000,25.400,1744.0000,47.787834
P12,38.000,25.400,1748.0000,49.973118
P12,38.000,25.400,1752.0000,40.838625
P12,38.000,25.400,1756.0000,37.584464
P12,38.000,25.400,1760.0000,32.416799
P12,38.000,25.400,1764.0000,37.316640
P12,38.000,25.400,1768.0000,45.135282
P12,38.000,25.400,1772.0000,33.508069
P12,38.000,25.400,1776.0000,38.625215
P12,38.000,25.400,1780.0000,43.406235
P12,38.000,25.400,1784.0000,41.939550
P12,38.000,25.400,1788.0000,39.350613
P12,38.000,25.400,1792.0000,46.467226
P12,38.000,25.400,1796.0000,49.912075
P12,38.000,25.400,1800.0000,43.715630
P13,38.100,25.400,400.0000,47.659268
P13,38.100,25.400,404.0000,49.609780
P13,38.100,25.400,408.0000,59.000524
P13,38.100,25.400,412.0000,42.604202
P13,38.100,25.400,416.0000,41.005252
P13,38.100,25.400,420.0000,43.958308
P13,38.100,25.400,424.0000,45.282478
P13,38.100,25.400,428.0000,39.896299
P13,38.100,25.400,432.0000,40.995259
P13,38.100,25.400,436.0000,38.711720
P13,38.100,25.400,440.0000,44.635143
P13,38.100,25.400,444.0000,44.447249
P13,38.100,25.400,448.0000,41.008814
P13,38.100,25.400,452.0000,36.894943
P13,38.100,25.400,456.0000,33.739575
P13,38.100,25.400,460.0000,39.565754
P13,38.100,25.400,464.0000,48.616083
P13,38.100,25.400,468.0000,39.364625
P13,38.100,25.400,472.0000,48.788916
P13,38.100,25.400,476.0000,42.643603
P13,38.100,25.400,480.0000,51.941619
P13,38.100,25.400,484.0000,48.093380
P13,38.100,25.400,488.0000,27.833109
P13,38.100,25.400,492.0000,43.840564
P13,38.100,25.400,496.0000,44.604400
P13,38.100,25.400,500.0000,44.050683
P13,38.100,25.400,504.0000,41.306246
P13,38.100,25.400,508.0000,25.390569
P13,38.100,25.400,512.0000,45.348392
P13,38.100,25.400,516.0000,43.274921
P13,38.100,25.400,520.0000,50.769566
P13,38.100,25.400,524.0000,39.829810
P13,38.100,25.400,528.0000,39.917597
P13,38.100,25.400,532.0000,32.039532
P13,38.100,25.400,536.0000,50.941913
P13,38.100,25.400,540.0000,56.352997
P13,38.100,25.400,544.0000,38.764763
P13,38.100,25.400,548.0000,48.177940
P13,38.100,25.400,552.0000,43.844659
P13,38.100,25.400,556.0000,39.116167
P13,38.100,25.400,560.0000,50.745959
P13,38.100,25.400,564.0000,33.168193
P13,38.100,25.400,568.0000,36.689259
P13,38.100,25.400,572.0000,43.594302
P13,38.100,25.400,576.0000,42.165414
P13,38.100,25.400,580.0000,38.765517
P13,38.100,25.400,584.0000,50.512318
P13,38.100,25.400,588.0000,46.472789
P13,38.100,25.400,592.0000,51.143234
P13,38.100,25.400,596.0000,46.765421
P13,38.100,25.400,600.0000,47.764483
P13,38.100,25.400,604.0000,51.387829
P13,38.100,25.400,608.0000,58.168403
P13,38.100,25.400,612.0000,55.624623
P13,38.100,25.400,616.0000,74.279868
P13,38.100,25.400,620.0000,100.550315
P13,38.100,25.400,624.0000,151.662043
P13,38.100,25.400,628.0000,250.784612
P13,38.100,25.400,632.0000,341.801204
P13,38.100,25.400,636.0000,258.462937
P13,38.100,25.400,640.0000,152.427394
P13,38.100,25.400,644.0000,97.665589
P13,38.100,25.400,648.0000,85.332562
P13,38.100,25.400,652.0000,66.121117
P13,38.100,25.400,656.0000,65.681158
P13,38.100,25.400,660.0000,51.671174
P13,38.100,25.400,664.0000,48.866357
P13,38.100,25.400,668.0000,44.054502
P13,38.100,25.400,672.0000,46.496760
P13,38.100,25.400,676.0000,53.315591
P13,38.100,25.400,680.0000,41.908857
P13,38.100,25.400,684.0000,38.761005
P13,38.100,25.400,688.0000,49.543936
P13,38.100,25.400,692.0000,44.655276
P13,38.100,25.400,696.0000,39.287712
P13,38.100,25.400,700.0000,31.804909
P13,38.100,25.400,704.0000,39.676122
P13,38.100,25.400,708.0000,46.231399
P13,38.100,25.400,712.0000,47.486656
P13,38.100,25.400,716.0000,43.621417
P13,38.100,25.400,720.0000,31.049542
P13,38.100,25.400,724.0000,43.894610
P13,38.100,25.400,728.0000,29.713461
P13,38.100,25.400,732.0000,35.700091
P13,38.100,25.400,736.0000,50.864506
P13,38.100,25.400,740.0000,36.716885
P13,38.100,25.400,744.0000,33.486027
P13,38.100,25.400,748.0000,41.972187
P13,38.100,25.400,752.0000,40.292880
P13,38.100,25.400,756.0000,44.492338
P13,38.100,25.400,760.0000,33.973233
P13,38.100,25.400,764.0000,44.331172
P13,38.100,25.400,768.0000,45.719283
P13,38.100,25.400,772.0000,36.461630
P13,38.100,25.400,776.0000,45.450109
P13,38.100,25.400,780.0000,42.677903
P13,38.100,25.400,784.0000,34.294979
P13,38.100,25.400,788.0000,29.231088
P13,38.100,25.400,792.0000,39.362696
P13,38.100,25.400,796.0000,39.464681
P13,38.100,25.400,800.0000,27.382864
P13,38.100,25.400,804.0000,42.575103
P13,38.100,25.400,808.0000,51.292393
P13,38.100,25.400,812.0000,42.267706
P13,38.100,25.400,816.0000,47.626426
P13,38.100,25.400,820.0000,59.668479
P13,38.100,25.400,824.0000,57.763225
P13,38.100,25.400,828.0000,53.590915
P13,38.100,25.400,832.0000,62.627474
P13,38.100,25.400,836.0000,63.552520
P13,38.100,25.400,840.0000,80.437259
P13,38.100,25.400,844.0000,87.664138
P13,38.100,25.400,848.0000,131.848417
P13,38.100,25.400,852.0000,216.501966
P13,38.100,25.400,856.0000,353.614022
P13,38.100,25.400,860.0000,341.172873
P13,38.100,25.400,864.0000,213.320705
P13,38.100,25.400,868.0000,138.721963
P13,38.100,25.400,872.0000,97.967804
P13,38.100,25.400,876.0000,74.536919
P13,38.100,25.400,880.0000,62.708037
P13,38.100,25.400,884.0000,60.168434
P13,38.100,25.400,888.0000,45.910373
P13,38.100,25.400,892.0000,48.580723
P13,38.100,25.400,896.0000,54.668367
P13,38.100,25.400,900.0000,49.479158
P13,38.100,25.400,904.0000,49.071316
P13,38.100,25.400,908.0000,44.354993
P13,38.100,25.400,912.0000,40.424860
P13,38.100,25.400,916.0000,38.799102
P13,38.100,25.400,920.0000,51.680043
P13,38.100,25.400,924.0000,52.844404
P13,38.100,25.400,928.0000,46.224497
P13,38.100,25.400,932.0000,48.758873
P13,38.100,25.400,936.0000,41.556952
P13,38.100,25.400,940.0000,44.692802
P13,38.100,25.400,944.0000,47.950029
P13,38.100,25.400,948.0000,53.816214
P13,38.100,25.400,952.0000,40.773208
P13,38.100,25.400,956.0000,48.480058
P13,38.100,25.400,960.0000,37.880335
P13,38.100,25.400,964.0000,32.008429
P13,38.100,25.400,968.0000,48.762491
P13,38.100,25.400,972.0000,46.466050
P13,38.100,25.400,976.0000,41.053065
P13,38.100,25.400,980.0000,34.437553
P13,38.100,25.400,984.0000,43.279512
P13,38.100,25.400,988.0000,45.543562
P13,38.100,25.400,992.0000,51.115361
P13,38.100,25.400,996.0000,33.748566
P13,38.100,25.400,1000.0000,40.529762
P13,38.100,25.400,1004.0000,43.744277
P13,38.100,25.400,1008.0000,41.837900
P13,38.100,25.400,1012.0000,43.465482
P13,38.100,25.400,1016.0000,49.648819
P13,38.100,25.400,1020.0000,43.523141
P13,38.100,25.400,1024.0000,48.509924
P13,38.100,25.400,1028.0000,37.435093
P13,38.100,25.400,1032.0000,49.307188
P13,38.100,25.400,1036.0000,43.200514
P13,38.100,25.400,1040.0000,45.019970
P13,38.100,25.400,1044.0000,36.429089
P13,38.100,25.400,1048.0000,49.142728
P13,38.100,25.400,1052.0000,50.759457
P13,38.100,25.400,1056.0000,63.293259
P13,38.100,25.400,1060.0000,52.103265
P13,38.100,25.400,1064.0000,58.746562
P13,38.100,25.400,1068.0000,53.953515
P13,38.100,25.400,1072.0000,70.411005
P13,38.100,25.400,1076.0000,84.647782
P13,38.100,25.400,1080.0000,109.600395
P13,38.100,25.400,1084.0000,137.874509
P13,38.100,25.400,1088.0000,206.073697
P13,38.100,25.400,1092.0000,344.246657
P13,38.100,25.400,1096.0000,490.039085
P13,38.100,25.400,1100.0000,347.884315
P13,38.100,25.400,1104.0000,232.127297
P13,38.100,25.400,1108.0000,195.902154
P13,38.100,25.400,1112.0000,217.947918
P13,38.100,25.400,1116.0000,316.447071
P13,38.100,25.400,1120.0000,361.386987
P13,38.100,25.400,1124.0000,233.053735
P13,38.100,25.400,1128.0000,139.089623
P13,38.100,25.400,1132.0000,102.064297
P13,38.100,25.400,1136.0000,74.158321
P13,38.100,25.400,1140.0000,67.551264
P13,38.100,25.400,1144.0000,73.341404
P13,38.100,25.400,1148.0000,63.747600
P13,38.100,25.400,1152.0000,47.597778
P13,38.100,25.400,1156.0000,51.614685
P13,38.100,25.400,1160.0000,42.341692
P13,38.100,25.400,1164.0000,48.808869
P13,38.100,25.400,1168.0000,53.192292
P13,38.100,25.400,1172.0000,42.438182
P13,38.100,25.400,1176.0000,43.730132
P13,38.100,25.400,1180.0000,33.002561
P13,38.100,25.400,1184.0000,46.102114
P13,38.100,25.400,1188.0000,44.805501
P13,38.100,25.400,1192.0000,47.373442
P13,38.100,25.400,1196.0000,44.179943
P13,38.100,25.400,1200.0000,45.550302
P13,38.100,25.400,1204.0000,38.153799
P13,38.100,25.400,1208.0000,50.398228
P13,38.100,25.400,1212.0000,56.086066
P13,38.100,25.400,1216.0000,51.084954
P13,38.100,25.400,1220.0000,45.519455
P13,38.100,25.400,1224.0000,45.910832
P13,38.100,25.400,1228.0000,50.254006
P13,38.100,25.400,1232.0000,61.336100
P13,38.100,25.400,1236.0000,46.638708
P13,38.100,25.400,1240.0000,52.834501
P13,38.100,25.400,1244.0000,55.648346
P13,38.100,25.400,1248.0000,47.869571
P13,38.100,25.400,1252.0000,58.062047
P13,38.100,25.400,1256.0000,62.136878
P13,38.100,25.400,1260.0000,68.184457
P13,38.100,25.400,1264.0000,55.596565
P13,38.100,25.400,1268.0000,80.075661
P13,38.100,25.400,1272.0000,94.476100
P13,38.100,25.400,1276.0000,123.685570
P13,38.100,25.400,1280.0000,171.157254
P13,38.100,25.400,1284.0000,295.344013
P13,38.100,25.400,1288.0000,488.928436
P13,38.100,25.400,1292.0000,476.121476
P13,38.100,25.400,1296.0000,290.090108
P13,38.100,25.400,1300.0000,177.856638
P13,38.100,25.400,1304.0000,114.625183
P13,38.100,25.400,1308.0000,88.093580
P13,38.100,25.400,1312.0000,70.306969
P13,38.100,25.400,1316.0000,70.085777
P13,38.100,25.400,1320.0000,59.705636
P13,38.100,25.400,1324.0000,51.805654
P13,38.100,25.400,1328.0000,50.974475
P13,38.100,25.400,1332.0000,53.709919
P13,38.100,25.400,1336.0000,52.771451
P13,38.100,25.400,1340.0000,49.450191
P13,38.100,25.400,1344.0000,36.949098
P13,38.100,25.400,1348.0000,51.610324
P13,38.100,25.400,1352.0000,50.265815
P13,38.100,25.400,1356.0000,44.659594
P13,38.100,25.400,1360.0000,66.680126
P13,38.100,25.400,1364.0000,43.066071
P13,38.100,25.400,1368.0000,49.514253
P13,38.100,25.400,1372.0000,49.410517
P13,38.100,25.400,1376.0000,48.904406
P13,38.100,25.400,1380.0000,49.931651
P13,38.100,25.400,1384.0000,55.291507
P13,38.100,25.400,1388.0000,45.083860
P13,38.100,25.400,1392.0000,69.680756
P13,38.100,25.400,1396.0000,59.135814
P13,38.100,25.400,1400.0000,86.218448
P13,38.100,25.400,1404.0000,120.336292
P13,38.100,25.400,1408.0000,182.536672
P13,38.100,25.400,1412.0000,296.661469
P13,38.100,25.400,1416.0000,298.484887
P13,38.100,25.400,1420.0000,170.385342
P13,38.100,25.400,1424.0000,109.294296
P13,38.100,25.400,1428.0000,90.596558
P13,38.100,25.400,1432.0000,77.436154
P13,38.100,25.400,1436.0000,58.931644
P13,38.100,25.400,1440.0000,60.889439
P13,38.100,25.400,1444.0000,50.476092
P13,38.100,25.400,1448.0000,56.597828
P13,38.100,25.400,1452.0000,46.967761
P13,38.100,25.400,1456.0000,48.779844
P13,38.100,25.400,1460.0000,39.961338
P13,38.100,25.400,1464.0000,56.522818
P13,38.100,25.400,1468.0000,41.568994
P13,38.100,25.400,1472.0000,60.173186
P13,38.100,25.400,1476.0000,42.931226
P13,38.100,25.400,1480.0000,42.586450
P13,38.100,25.400,1484.0000,48.978998
P13,38.100,25.400,1488.0000,46.296789
P13,38.100,25.400,1492.0000,34.341708
P13,38.100,25.400,1496.0000,49.957833
P13,38.100,25.400,1500.0000,51.987252
P13,38.100,25.400,1504.0000,41.378813
P13,38.100,25.400,1508.0000,41.110541
P13,38.100,25.400,1512.0000,38.883451
P13,38.100,25.400,1516.0000,44.393815
P13,38.100,25.400,1520.0000,47.507709
P13,38.100,25.400,1524.0000,43.164786
P13,38.100,25.400,1528.0000,43.957134
P13,38.100,25.400,1532.0000,39.649112
P13,38.100,25.400,1536.0000,44.420390
P13,38.100,25.400,1540.0000,46.398827
P13,38.100,25.400,1544.0000,46.913220
P13,38.100,25.400,1548.0000,46.764106
P13,38.100,25.400,1552.0000,52.867727
P13,38.100,25.400,1556.0000,43.268155
P13,38.100,25.400,1560.0000,43.536275
P13,38.100,25.400,1564.0000,47.723607
P13,38.100,25.400,1568.0000,45.522643
P13,38.100,25.400,1572.0000,40.970694
P13,38.100,25.400,1576.0000,45.852204
P13,38.100,25.400,1580.0000,52.524089
P13,38.100,25.400,1584.0000,52.391144
P13,38.100,25.400,1588.0000,55.849231
